video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag,blob_importance,rank_by_motion_energy,rank_by_importance,persistence_track_id,persistence_frames,selection_criterion
VIRAT_S_050201_06_001168_001240,1608,53.6536,0,merged,"0,1",2,14,17,0.7254,0.672,1056,0,1728,324,672,324,0.105,21009.8086,0.096496,1.0,0.096496,1392.0,162.0,2.0741,3.086052,1.472922,1.0,False,0.029969,0.0,0.0,0.0,0.4352,0.550447,False,0.255,1,2,212,3,motion_energy
VIRAT_S_050201_06_001168_001240,1608,53.6536,1,merged,2,13,14,1,0.7032,0.667,1344,702,1440,756,96,54,0.0025,587.2441,0.11328,0.258869,0.11328,1392.0,729.0,1.7778,19.996001,1.729121,0.435788,True,0.00135,0.0,0.0,0.0,0.43345,0.550447,False,0.345,2,1,193,12,motion_energy
VIRAT_S_050201_06_001168_001240,1614,53.8538,0,merged,0,3,16,14,0.7322,0.9364,1440,0,1728,378,288,378,0.0525,9908.9688,0.091022,0.631776,0.091022,1584.0,189.0,0.7619,4.364316,1.927299,0.0,False,0.023451,0.0,0.0,0.0,0.52774,0.550392,False,0.075,1,2,212,3,motion_energy
VIRAT_S_050201_06_001168_001240,1614,53.8538,1,merged,"1,2",1,12,6,0.9529,0.8412,960,0,1344,162,384,162,0.03,8137.6045,0.130813,1.0,0.130813,1152.0,81.0,2.3704,5.773406,2.769843,0.435788,False,0.042374,0.0,0.0,0.0,0.49442,0.550392,False,0.539437,2,1,167,24,motion_energy
VIRAT_S_050201_06_001168_001240,1614,53.8538,2,merged,3,13,14,1,0.6266,0.6962,1344,702,1440,756,96,54,0.0025,505.2753,0.097468,0.235143,0.097468,1392.0,729.0,1.7778,19.996001,2.063801,0.0,True,0.001543,0.0,0.0,0.0,0.44367,0.550392,False,0.034941,3,3,193,12,motion_energy
VIRAT_S_050201_06_001168_001240,1620,54.054,0,merged,"0,1,2,4,6",2,13,17,0.58,0.8276,960,0,1632,378,672,378,0.1225,36463.0,0.143546,1.0,0.143546,1296.0,189.0,1.7778,2.857131,1.378868,0.905391,False,0.032718,0.0,0.0,0.0,0.48966,0.550577,False,0.625,1,1,167,24,motion_energy
VIRAT_S_050201_06_001168_001240,1620,54.054,1,merged,"3,7",13,15,4,0.6425,0.6189,1344,648,1632,810,288,162,0.0225,5545.4863,0.118859,0.486475,0.118859,1488.0,729.0,1.7778,6.666519,1.14173,0.435788,False,0.038452,0.0,0.0,0.0,0.416615,0.550577,False,0.0,2,2,193,12,motion_energy
VIRAT_S_050201_06_001168_001240,1626,54.2542,0,merged,"1,5,6,7,8,9,10,11,12,13,15,16,17,18,20",7,11,82,0.563,0.9326,480,0,1824,1080,1344,1080,0.7,95233.8359,0.06561,0.970221,0.06561,1152.0,540.0,1.2444,1.195228,1.033966,0.854817,False,0.05541,0.0,0.0,0.0,0.52641,0.55122,False,0.3,1,1,214,4,motion_energy
VIRAT_S_050201_06_001168_001240,1632,54.4544,0,merged,0,9,10,381,0.8685,0.9654,0,0,1920,1080,1920,1080,1.0,173678.7344,0.083757,1.0,0.083757,960.0,540.0,1.7778,1.0,1.0,1.0,False,0.057774,0.0,0.0,0.0,0.53789,0.551251,False,0.3,1,1,214,4,motion_energy
VIRAT_S_050201_06_001168_001240,1638,54.6546,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",8,7,88,0.5431,0.8634,0,0,1728,1026,1728,1026,0.855,111562.3906,0.062926,1.0,0.062926,864.0,513.0,1.6842,1.081476,1.036266,0.905391,False,0.06302,0.0,0.0,0.0,0.50219,0.550906,False,0.3,1,1,214,4,motion_energy
VIRAT_S_050201_06_001168_001240,1644,54.8548,4,merged,"0,4,5,6,9,11,12",3,15,22,0.5871,0.8952,960,0,1920,432,960,432,0.2,37156.625,0.089594,1.0,0.089594,1440.0,216.0,2.2222,2.236062,1.187685,1.0,False,0.029876,0.0,0.0,0.0,0.51332,0.550471,False,0.337926,1,4,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1644,54.8548,3,merged,"7,8",14,14,6,0.6054,0.7407,1248,702,1536,918,288,216,0.03,5393.1807,0.086696,0.34597,0.086696,1392.0,810.0,1.3333,5.773406,1.149262,0.735392,False,0.01966,0.0,0.0,0.0,0.459245,0.550471,False,0.0,2,5,222,3,motion_energy
VIRAT_S_050201_06_001168_001240,1644,54.8548,0,merged,3,0,2,1,0.5415,0.9929,192,0,288,54,96,54,0.0025,526.431,0.101549,0.298498,0.101549,240.0,27.0,1.7778,19.996001,1.34616,1.0,True,0.157986,0.0,0.0,0.0,0.547515,0.550471,False,0.775,3,1,216,2,motion_energy
VIRAT_S_050201_06_001168_001240,1644,54.8548,1,merged,2,5,4,1,0.6638,0.9851,384,270,480,324,96,54,0.0025,444.3814,0.085722,0.19631,0.085722,432.0,297.0,1.7778,19.996001,1.136347,1.0,True,0.007137,0.0,0.0,0.0,0.544785,0.550471,False,0.515426,4,2,217,2,motion_energy
VIRAT_S_050201_06_001168_001240,1644,54.8548,2,merged,13,10,4,1,0.5333,0.9528,384,540,480,594,96,54,0.0025,405.8886,0.078296,0.157237,0.078296,432.0,567.0,1.7778,19.996001,1.037916,1.0,True,0.015239,0.0,0.0,0.0,0.53348,0.550471,False,0.36525,5,3,219,2,motion_energy
VIRAT_S_050201_06_001168_001240,1650,55.055,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",9,9,233,1.7476,0.9976,0,0,1920,1080,1920,1080,1.0,148093.25,0.071418,1.0,0.071418,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.056419,0.0,0.0,0.0,0.54916,0.553269,False,0.3,1,1,214,4,motion_energy
VIRAT_S_050201_06_001168_001240,1656,55.2552,4,merged,"0,8,9,16,18",3,12,18,0.5533,0.8818,960,0,1440,540,480,540,0.125,35957.4922,0.138725,1.0,0.138725,1200.0,270.0,0.8889,2.828416,1.182619,1.0,False,0.040976,0.0,0.0,0.0,0.50863,0.55061,False,0.487183,1,2,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1656,55.2552,3,merged,"2,4,6,11,13,14,15,17",14,14,8,0.5274,0.8039,1152,648,1728,972,576,324,0.09,21513.1445,0.115275,0.606479,0.115275,1440.0,810.0,1.7778,3.333315,0.982713,0.435788,False,0.029139,0.0,0.0,0.0,0.481365,0.55061,False,0.0,2,5,222,3,motion_energy
VIRAT_S_050201_06_001168_001240,1656,55.2552,0,merged,19,0,0,1,0.642,0.9711,0,0,96,54,96,54,0.0025,666.5974,0.128587,0.350174,0.128587,48.0,27.0,1.7778,19.996001,1.096198,1.0,True,0.050926,0.0,0.0,0.0,0.539885,0.55061,False,0.637329,3,1,216,2,motion_energy
VIRAT_S_050201_06_001168_001240,1656,55.2552,2,merged,20,10,4,1,0.5013,0.8353,384,540,480,594,96,54,0.0025,592.0279,0.114203,0.234445,0.114203,432.0,567.0,1.7778,19.996001,0.973571,0.0,True,0.01466,0.0,0.0,0.0,0.492355,0.55061,False,0.079503,4,4,219,2,motion_energy
VIRAT_S_050201_06_001168_001240,1656,55.2552,1,merged,1,5,4,1,0.5717,0.9775,384,270,480,324,96,54,0.0025,567.7747,0.109524,0.203952,0.109524,432.0,297.0,1.7778,19.996001,0.933687,0.0,True,0.016397,0.0,0.0,0.0,0.542125,0.55061,False,0.225,5,3,217,2,motion_energy
VIRAT_S_050201_06_001168_001240,1662,55.4554,1,merged,"1,2,3,5",1,12,5,0.7623,0.7146,960,0,1344,216,384,216,0.04,13406.4951,0.161633,0.906945,0.161633,1152.0,108.0,1.7778,4.999938,2.120131,1.0,False,0.046272,0.0,0.0,0.0,0.45011,0.550302,False,0.285,1,2,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1662,55.4554,0,merged,0,0,15,2,0.6178,0.8774,1440,0,1536,108,96,108,0.005,1630.0295,0.157217,0.363758,0.157217,1488.0,54.0,0.8889,14.140722,2.06221,1.0,False,0.032022,0.0,0.0,0.0,0.50709,0.550302,False,0.315,2,1,229,2,motion_energy
VIRAT_S_050201_06_001168_001240,1668,55.6556,1,merged,"0,1,2,3,4,6,7",1,14,10,0.6523,0.7243,960,0,1728,216,768,216,0.08,28542.3555,0.172058,0.91464,0.172058,1344.0,108.0,3.5556,3.535512,1.64763,1.0,False,0.028055,0.0,0.0,0.0,0.453505,0.550062,False,0.255,1,2,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1668,55.6556,0,merged,5,13,15,1,0.5709,0.5779,1440,702,1536,756,96,54,0.0025,952.1362,0.183668,0.486556,0.183668,1488.0,729.0,1.7778,19.996001,1.75881,0.854817,True,0.016975,0.0,0.0,0.0,0.402265,0.550062,False,0.345,2,1,222,3,motion_energy
VIRAT_S_050201_06_001168_001240,1674,55.8558,1,merged,"0,2",1,12,3,0.944,0.715,1152,0,1344,162,192,162,0.015,6432.5957,0.206809,0.937225,0.206809,1248.0,81.0,1.1852,8.164694,4.455108,0.905391,False,0.027135,0.0,0.0,0.0,0.45025,0.550155,False,0.375,1,1,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1674,55.8558,0,merged,1,0,15,1,0.5295,0.9794,1440,0,1536,54,96,54,0.0025,757.2462,0.146074,0.307872,0.146074,1488.0,27.0,1.7778,19.996001,3.146736,0.245131,True,0.037037,0.0,0.0,0.0,0.54279,0.550155,False,0.225,2,2,229,2,motion_energy
VIRAT_S_050201_06_001168_001240,1680,56.056,1,merged,"1,3,4",2,16,7,0.5627,0.9073,1440,0,1728,324,288,324,0.045,9790.4951,0.104922,0.529033,0.104922,1584.0,162.0,0.8889,4.713993,1.528201,1.0,False,0.016354,0.0,0.0,0.0,0.517555,0.550331,False,0.255,1,2,232,3,motion_energy
VIRAT_S_050201_06_001168_001240,1680,56.056,0,merged,0,1,12,3,1.4147,0.7125,1152,0,1248,162,96,162,0.0075,3456.749,0.22227,0.688575,0.22227,1200.0,81.0,0.5926,11.546236,3.23739,0.435788,False,0.026749,0.0,0.0,0.0,0.449375,0.550331,False,0.370203,2,1,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1680,56.056,2,merged,2,14,7,1,0.6358,0.564,672,756,768,810,96,54,0.0025,651.0356,0.125586,1.0,0.125586,720.0,783.0,1.7778,19.996001,1.829166,1.0,True,0.083526,0.0,0.0,0.0,0.3974,0.550331,False,0.220153,3,3,233,4,motion_energy
VIRAT_S_050201_06_001168_001240,1686,56.2562,1,merged,"1,3,4",1,16,4,0.6727,0.8669,1440,0,1728,162,288,162,0.0225,3230.6709,0.069244,0.536939,0.069244,1584.0,81.0,1.7778,6.666519,2.739755,0.735392,False,0.017275,0.0,0.0,0.0,0.503415,0.550102,False,0.255,1,2,232,3,motion_energy
VIRAT_S_050201_06_001168_001240,1686,56.2562,0,merged,0,1,12,4,1.101,0.6844,1152,0,1344,162,192,162,0.015,3210.5945,0.103221,0.48355,0.103221,1248.0,81.0,1.1852,8.164694,4.084094,0.0,False,0.026813,0.0,0.0,0.0,0.43954,0.550102,False,0.211859,2,3,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1686,56.2562,2,merged,2,14,7,1,1.0282,0.7588,672,756,768,810,96,54,0.0025,518.0059,0.099924,1.0,0.099924,720.0,783.0,1.7778,19.996001,3.953632,0.0,True,0.082369,0.0,0.0,0.0,0.46558,0.550102,False,0.411013,3,1,233,4,motion_energy
VIRAT_S_050201_06_001168_001240,1692,56.4564,1,merged,"0,6",2,14,27,0.6802,0.9262,960,0,1824,378,864,378,0.1575,45102.2773,0.1381,1.0,0.1381,1392.0,189.0,2.2857,2.519755,1.30453,0.854817,False,0.030763,0.0,0.0,0.0,0.52417,0.55051,False,0.445,1,1,235,2,motion_energy
VIRAT_S_050201_06_001168_001240,1692,56.4564,0,merged,7,16,6,1,0.5066,0.9194,576,864,672,918,96,54,0.0025,601.5636,0.116042,0.295803,0.116042,624.0,891.0,1.7778,19.996001,1.09617,1.0,True,0.052855,0.0,0.0,0.0,0.52179,0.55051,False,0.155,2,2,233,4,motion_energy
VIRAT_S_050201_06_001168_001240,1698,56.6566,0,merged,"0,3",0,12,4,0.7308,0.6894,1056,0,1344,108,288,108,0.015,6894.8423,0.221671,1.0,0.221671,1200.0,54.0,2.6667,8.164694,3.265467,0.245131,False,0.029932,0.0,0.0,0.0,0.44129,0.550251,False,0.525,1,1,220,8,motion_energy
VIRAT_S_050201_06_001168_001240,1698,56.6566,1,merged,"1,2,4",1,16,4,0.6175,0.8314,1440,0,1728,162,288,162,0.0225,6315.7578,0.135369,0.762021,0.135369,1584.0,81.0,1.7778,6.666519,1.994138,0.0,False,0.023127,0.0,0.0,0.0,0.49099,0.550251,False,0.075,2,2,232,3,motion_energy
VIRAT_S_050201_06_001168_001240,1704,56.8568,4,merged,"1,2,4,5,7,9",11,14,8,0.568,0.8978,1152,378,1728,810,576,432,0.12,16682.2031,0.067042,0.378737,0.067042,1440.0,594.0,1.3333,2.886739,1.023686,1.0,False,0.029687,0.0,0.0,0.0,0.51423,0.550464,False,0.039091,1,5,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1704,56.8568,1,merged,3,1,14,16,0.7932,0.8867,1248,0,1728,270,480,270,0.0625,13735.0107,0.10598,0.722163,0.10598,1488.0,135.0,1.7778,3.999968,1.618242,0.905391,False,0.015748,0.0,0.0,0.0,0.510345,0.550464,False,0.20476,2,4,235,2,motion_energy
VIRAT_S_050201_06_001168_001240,1704,56.8568,2,merged,0,11,1,1,0.6183,0.9681,96,594,192,648,96,54,0.0025,469.4671,0.090561,0.206983,0.090561,144.0,621.0,1.7778,19.996001,1.382801,1.0,True,0.070023,0.0,0.0,0.0,0.538835,0.550464,False,0.628483,3,1,242,2,motion_energy
VIRAT_S_050201_06_001168_001240,1704,56.8568,3,merged,10,10,4,1,0.6168,0.9658,384,540,480,594,96,54,0.0025,452.3018,0.08725,0.206886,0.08725,432.0,567.0,1.7778,19.996001,1.332241,1.0,True,0.015625,0.0,0.0,0.0,0.53803,0.550464,False,0.589957,4,2,243,2,motion_energy
VIRAT_S_050201_06_001168_001240,1704,56.8568,0,merged,8,16,4,1,0.5119,0.9523,384,864,480,918,96,54,0.0025,390.3874,0.075306,0.161611,0.075306,432.0,891.0,1.7778,19.996001,1.149874,1.0,True,0.045718,0.0,0.0,0.0,0.533305,0.550464,False,0.435002,5,3,233,4,motion_energy
VIRAT_S_050201_06_001168_001240,1710,57.057,2,merged,"0,2,3,4,7,11,12,13,14,16,19,20,21,22,23,24,26",9,13,54,1.1586,0.9077,864,0,1728,1080,864,1080,0.45,91979.3906,0.098572,0.598277,0.098572,1296.0,540.0,0.8,1.49071,1.121517,1.0,False,0.04317,0.0,0.0,0.0,0.517695,0.551948,True,0.005,1,3,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1710,57.057,0,merged,"8,15,25",12,0,5,0.5924,0.9551,0,486,192,810,192,324,0.03,9246.0811,0.148632,0.757641,0.148632,96.0,648.0,0.5926,5.773406,1.69108,0.5,False,0.016043,0.0,0.0,0.0,0.534285,0.551948,True,0.509487,2,2,242,2,motion_energy
VIRAT_S_050201_06_001168_001240,1710,57.057,1,merged,5,8,4,4,0.6347,0.962,384,378,576,540,192,162,0.015,3991.929,0.128341,0.259837,0.128341,480.0,459.0,1.1852,8.164694,1.460224,1.0,False,0.026138,0.0,0.0,0.0,0.5367,0.551948,True,0.625028,3,1,243,2,motion_energy
VIRAT_S_050201_06_001168_001240,1716,57.2572,0,merged,0,9,10,365,0.789,0.9698,0,0,1920,1080,1920,1080,1.0,160219.375,0.077266,1.0,0.077266,960.0,540.0,1.7778,1.0,1.0,1.0,False,0.05813,0.0,0.0,0.0,0.53943,0.55144,False,0.3,1,1,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1728,57.6576,0,merged,0,9,10,387,1.3692,0.981,0,0,1920,1080,1920,1080,1.0,187392.5312,0.090371,1.0,0.090371,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.055657,0.0,0.0,0.0,0.54335,0.552522,False,0.3,1,1,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1734,57.8578,0,merged,0,9,9,336,0.8817,0.9871,0,0,1920,1080,1920,1080,1.0,194605.1406,0.093849,1.0,0.093849,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.056566,0.0,0.0,0.0,0.545485,0.551736,False,0.3,1,1,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1740,58.058,1,merged,"0,2,3,5",2,14,11,0.7334,0.7675,1152,0,1632,324,480,324,0.075,20062.752,0.129004,0.792979,0.129004,1392.0,162.0,1.4815,3.651459,1.506336,1.0,False,0.024633,0.0,0.0,0.0,0.468625,0.550413,False,0.165,1,2,252,5,motion_energy
VIRAT_S_050201_06_001168_001240,1740,58.058,0,merged,1,13,14,1,0.7556,0.6775,1344,702,1440,756,96,54,0.0025,880.8524,0.169918,0.369329,0.169918,1392.0,729.0,1.7778,19.996001,1.984065,1.0,True,0.000772,0.0,0.0,0.0,0.437125,0.550413,False,0.435,2,1,251,6,motion_energy
VIRAT_S_050201_06_001168_001240,1746,58.2582,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",8,9,199,0.6313,0.9859,0,0,1920,1080,1920,1080,1.0,163130.2188,0.07867,1.0,0.07867,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.055858,0.0,0.0,0.0,0.545065,0.551547,False,0.3,1,1,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1752,58.4584,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",9,11,169,0.5914,0.8957,0,0,1920,1080,1920,1080,1.0,281340.3125,0.135677,1.0,0.135677,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.056197,0.0,0.0,0.0,0.513495,0.550643,False,0.3,1,1,245,7,motion_energy
VIRAT_S_050201_06_001168_001240,1758,58.6586,2,merged,1,1,16,7,0.6367,0.8172,1440,0,1728,162,288,162,0.0225,6022.7622,0.129089,1.0,0.129089,1584.0,81.0,1.7778,6.666519,2.138453,1.0,False,0.017061,0.0,0.0,0.0,0.48602,0.550771,False,0.328545,1,2,252,5,motion_energy
VIRAT_S_050201_06_001168_001240,1758,58.6586,3,merged,2,1,11,3,0.7939,0.6348,1056,0,1248,108,192,108,0.01,3572.8091,0.1723,0.731126,0.1723,1152.0,54.0,1.7778,9.9995,2.854278,1.0,False,0.033324,0.0,0.0,0.0,0.42218,0.550771,False,0.322507,2,3,254,14,motion_energy
VIRAT_S_050201_06_001168_001240,1758,58.6586,1,merged,3,14,16,1,0.5062,0.8428,1536,756,1632,810,96,54,0.0025,466.2219,0.089935,0.429525,0.089935,1584.0,783.0,1.7778,19.996001,1.489838,1.0,True,0.060185,0.0,0.0,0.0,0.49498,0.550771,False,0.350123,3,1,251,6,motion_energy
VIRAT_S_050201_06_001168_001240,1758,58.6586,0,merged,0,0,4,1,0.5158,0.8375,384,0,480,54,96,54,0.0025,421.4398,0.081296,0.337727,0.081296,432.0,27.0,1.7778,19.996001,1.346735,1.0,True,0.00135,0.0,0.0,0.0,0.493125,0.550771,False,0.30863,4,4,258,2,motion_energy
VIRAT_S_050201_06_001168_001240,1764,58.8588,3,merged,"7,8,10",1,12,5,0.6284,0.7125,1056,0,1344,216,288,216,0.03,13853.499,0.222696,1.0,0.222696,1200.0,108.0,1.3333,5.773406,1.753802,0.655947,False,0.02908,0.0,0.0,0.0,0.449375,0.550326,False,0.31425,1,3,254,14,motion_energy
VIRAT_S_050201_06_001168_001240,1764,58.8588,2,merged,"2,4",2,16,6,0.5555,0.9167,1440,0,1632,270,192,270,0.025,9946.9531,0.191878,0.764759,0.191878,1536.0,135.0,0.7111,6.324429,1.511097,0.655947,False,0.016744,0.0,0.0,0.0,0.520845,0.550326,False,0.400171,2,1,252,5,motion_energy
VIRAT_S_050201_06_001168_001240,1764,58.8588,1,merged,3,13,15,5,0.5949,0.8135,1248,702,1632,810,384,108,0.02,6517.2061,0.157147,0.48095,0.157147,1440.0,756.0,3.5556,7.070891,1.237582,0.5,False,0.032817,0.0,0.0,0.0,0.484725,0.550326,False,0.0,3,4,251,6,motion_energy
VIRAT_S_050201_06_001168_001240,1764,58.8588,0,merged,13,2,4,2,0.5512,0.7874,384,54,480,162,96,108,0.005,1785.7612,0.172238,0.520621,0.172238,432.0,108.0,0.8889,14.140722,1.356425,0.735392,False,0.021701,0.0,0.0,0.0,0.47559,0.550326,False,0.331881,4,2,258,2,motion_energy
VIRAT_S_050201_06_001168_001240,1770,59.059,0,merged,"0,1,2",0,13,6,0.7998,0.8972,1056,0,1536,162,480,162,0.0375,15701.6855,0.201925,1.0,0.201925,1296.0,81.0,2.963,5.163909,2.602673,0.905391,False,0.0183,0.0,0.0,0.0,0.51402,0.550141,False,0.3,1,1,254,14,motion_energy
VIRAT_S_050201_06_001168_001240,1782,59.4594,1,merged,"0,2",2,15,16,0.5936,0.8433,1152,0,1728,324,576,324,0.09,25536.7617,0.136835,0.760441,0.136835,1440.0,162.0,1.7778,3.333315,1.508148,0.905391,False,0.020158,0.0,0.0,0.0,0.495155,0.55063,False,0.005,1,2,252,5,motion_energy
VIRAT_S_050201_06_001168_001240,1782,59.4594,0,merged,4,13,14,1,0.5267,0.9265,1344,702,1440,756,96,54,0.0025,733.9271,0.141575,0.336874,0.141575,1392.0,729.0,1.7778,19.996001,1.560392,0.5,True,0.001157,0.0,0.0,0.0,0.524275,0.55063,False,0.595,2,1,251,6,motion_energy
VIRAT_S_050201_06_001168_001240,1788,59.6596,1,merged,"0,2",1,12,2,0.6861,0.7794,1152,0,1344,162,192,162,0.015,8065.9399,0.259322,0.94112,0.259322,1248.0,81.0,1.1852,8.164694,1.851996,0.435788,False,0.014982,0.0,0.0,0.0,0.47279,0.550176,False,0.625,1,1,254,14,motion_energy
VIRAT_S_050201_06_001168_001240,1788,59.6596,0,merged,1,13,14,2,0.5734,0.5893,1344,702,1536,756,192,54,0.005,2316.7358,0.223451,0.584657,0.223451,1440.0,729.0,3.5556,14.140722,1.595816,0.245131,False,0.008295,0.0,0.0,0.0,0.406255,0.550176,False,0.0,2,2,251,6,motion_energy
VIRAT_S_050201_06_001168_001240,1794,59.8598,0,merged,0,2,12,2,0.9164,0.6565,1152,54,1248,162,96,108,0.005,1684.0251,0.162425,0.467982,0.162425,1200.0,108.0,0.8889,14.140722,4.774726,0.0,False,0.00463,0.0,0.0,0.0,0.429775,0.541509,False,0.3,1,1,254,14,motion_energy
VIRAT_S_050201_06_001168_001240,1800,60.06,1,merged,"0,2,3,5",2,14,12,0.7134,0.754,1056,0,1632,378,576,378,0.105,15270.9277,0.070138,1.0,0.070138,1344.0,189.0,1.5238,3.086052,1.370417,0.905391,False,0.025908,0.0,0.0,0.0,0.4639,0.550542,False,0.255,1,2,252,5,motion_energy
VIRAT_S_050201_06_001168_001240,1800,60.06,0,merged,"1,4",13,15,3,0.6145,0.6713,1344,702,1632,810,288,108,0.015,2240.1826,0.072022,0.305839,0.072022,1488.0,756.0,2.6667,8.164694,1.407242,0.5,False,0.034851,0.0,0.0,0.0,0.434955,0.550542,False,0.345,2,1,251,6,motion_energy
VIRAT_S_050201_06_001168_001240,1812,60.4604,1,merged,"4,8,9,12,13,14,15",15,13,10,0.8774,0.9557,1056,540,1536,1080,480,540,0.125,22689.1465,0.087535,0.231482,0.087535,1296.0,810.0,0.8889,2.828416,1.475175,1.0,False,0.028951,0.0,0.0,0.0,0.534495,0.552998,True,0.2434,1,4,276,3,motion_energy
VIRAT_S_050201_06_001168_001240,1812,60.4604,2,merged,"3,7",11,0,5,1.0147,0.9204,0,486,96,810,96,324,0.015,4168.7529,0.134026,0.713572,0.134026,48.0,648.0,0.2963,8.164694,2.258657,1.0,False,0.013214,0.0,0.0,0.0,0.52214,0.552998,True,0.594515,2,2,270,4,motion_energy
VIRAT_S_050201_06_001168_001240,1812,60.4604,0,merged,6,18,4,3,0.6585,0.9624,384,918,576,1026,192,108,0.01,2928.3601,0.141221,0.202043,0.141221,480.0,972.0,1.7778,9.9995,2.379907,1.0,False,0.0,0.0,0.0,0.0,0.53684,0.552998,True,0.748387,3,1,268,3,motion_energy
VIRAT_S_050201_06_001168_001240,1812,60.4604,3,merged,5,1,12,3,1.5575,0.818,1152,0,1248,162,96,162,0.0075,2003.791,0.128845,0.454263,0.128845,1200.0,81.0,0.5926,11.546236,2.171334,0.245131,False,0.007202,0.0,0.0,0.0,0.4863,0.552998,True,0.259704,4,3,254,14,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,1,merged,"7,8,9,11,13,14",13,13,23,3.6616,0.9995,960,324,1632,1080,672,756,0.245,40042.5938,0.078819,0.305807,0.078819,1296.0,702.0,0.8889,2.020301,1.389589,0.980522,False,0.037992,0.0,0.0,0.0,0.549825,0.559423,True,0.259628,1,6,276,3,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,4,merged,"0,1,4,6,12",8,5,17,2.3258,0.9882,384,0,768,810,384,810,0.15,22669.582,0.072883,0.310918,0.072883,576.0,405.0,0.4741,2.58198,1.284939,1.0,False,0.068216,0.0,0.0,0.0,0.54587,0.559423,True,0.009687,2,7,280,2,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,0,merged,3,18,5,7,1.919,0.9994,384,918,672,1080,288,162,0.0225,8099.022,0.17359,0.299719,0.17359,528.0,999.0,1.7778,6.666519,3.060415,0.5,False,0.007802,0.0,0.0,0.0,0.54979,0.559423,True,0.412328,3,5,268,3,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,2,merged,2,14,0,3,3.4182,0.9978,0,702,192,810,192,108,0.01,3794.0874,0.182971,0.812703,0.182971,96.0,756.0,1.7778,9.9995,3.225801,1.0,False,0.014323,0.0,0.0,0.0,0.54923,0.559423,True,0.614271,4,2,277,2,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,6,merged,5,10,0,2,2.3948,0.9997,0,486,96,594,96,108,0.005,2013.3245,0.194186,0.655743,0.194186,48.0,540.0,0.8889,14.140722,3.423529,0.980522,False,0.0,0.0,0.0,0.0,0.549895,0.559423,True,0.716973,5,1,270,4,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,3,merged,15,18,8,1,3.6652,0.9998,768,972,864,1026,96,54,0.0025,589.8264,0.113778,0.27218,0.113778,816.0,999.0,1.7778,19.996001,2.005924,1.0,True,0.009645,0.0,0.0,0.0,0.54993,0.559423,True,0.529738,6,3,278,2,motion_energy
VIRAT_S_050201_06_001168_001240,1818,60.6606,5,merged,10,3,9,1,3.8971,0.9975,864,162,960,216,96,54,0.0025,529.6857,0.102177,0.275512,0.102177,912.0,189.0,1.7778,19.996001,1.801393,1.0,True,0.002894,0.0,0.0,0.0,0.549125,0.559423,True,0.444784,7,4,279,2,motion_energy
VIRAT_S_050201_06_001168_001240,1824,60.8608,1,merged,"7,8,9,11,12,13",13,13,20,3.465,0.994,960,324,1536,1080,576,756,0.21,32573.7168,0.074804,0.249463,0.074804,1248.0,702.0,0.7619,2.182174,1.391893,0.435788,False,0.040055,0.0,0.0,0.0,0.5479,0.561369,True,0.193382,1,4,276,3,motion_energy
