video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag,blob_importance,rank_by_motion_energy,rank_by_importance
VIRAT_S_050201_06_001168_001240,1704,56.8568,3,merged,6,5,10,1,0.534,0.9162,960,270,1056,324,96,54,0.0025,408.0874,0.078721,0.189313,0.078721,1008.0,297.0,1.7778,19.996001,1.202009,1.0,True,0.0,0.0,0.0,0.0,0.52067,0.550464,False,0.356577,5,4
VIRAT_S_050201_06_001168_001240,1704,56.8568,4,merged,8,16,4,1,0.5119,0.9523,384,864,480,918,96,54,0.0025,390.3874,0.075306,0.161611,0.075306,432.0,891.0,1.7778,19.996001,1.149874,1.0,True,0.045718,0.0,0.0,0.0,0.533305,0.550464,False,0.435002,6,3
VIRAT_S_050201_06_001168_001240,1704,56.8568,5,merged,10,10,4,1,0.6168,0.9658,384,540,480,594,96,54,0.0025,452.3018,0.08725,0.206886,0.08725,432.0,567.0,1.7778,19.996001,1.332241,1.0,True,0.015625,0.0,0.0,0.0,0.53803,0.550464,False,0.589957,4,2
VIRAT_S_050201_06_001168_001240,1710,57.057,0,merged,"0,2,3,4,7,11,12,13,14,16,19,20,21,22,23,24,26",9,13,54,1.1586,0.9077,864,0,1728,1080,864,1080,0.45,91979.3906,0.098572,0.598277,0.098572,1296.0,540.0,0.8,1.49071,1.121517,1.0,False,0.04317,0.0,0.0,0.0,0.517695,0.551948,True,0.005,1,6
VIRAT_S_050201_06_001168_001240,1710,57.057,1,merged,"1,6,17,18",16,6,8,0.7973,0.9426,480,702,768,1080,288,378,0.0525,11784.6035,0.108251,0.472138,0.108251,624.0,891.0,0.7619,4.364316,1.231639,0.0,False,0.039242,0.0,0.0,0.0,0.52991,0.551948,True,0.080513,2,5
VIRAT_S_050201_06_001168_001240,1710,57.057,2,merged,5,8,4,4,0.6347,0.962,384,378,576,540,192,162,0.015,3991.929,0.128341,0.259837,0.128341,480.0,459.0,1.1852,8.164694,1.460224,1.0,False,0.026138,0.0,0.0,0.0,0.5367,0.551948,True,0.529126,4,3
VIRAT_S_050201_06_001168_001240,1710,57.057,3,merged,"8,15,25",12,0,5,0.5924,0.9551,0,486,192,810,192,324,0.03,9246.0811,0.148632,0.757641,0.148632,96.0,648.0,0.5926,5.773406,1.69108,0.5,False,0.016043,0.0,0.0,0.0,0.534285,0.551948,True,0.537947,3,1
VIRAT_S_050201_06_001168_001240,1710,57.057,4,merged,9,0,7,3,0.5497,0.9453,576,0,768,108,192,108,0.01,2850.843,0.137483,0.261527,0.137483,672.0,54.0,1.7778,9.9995,1.564232,1.0,False,0.023727,0.0,0.0,0.0,0.530855,0.551948,True,0.534679,5,2
VIRAT_S_050201_06_001168_001240,1710,57.057,5,merged,10,0,4,1,0.6568,0.9082,384,0,480,54,96,54,0.0025,648.0376,0.125007,0.419413,0.125007,432.0,27.0,1.7778,19.996001,1.42229,1.0,True,0.009452,0.0,0.0,0.0,0.51787,0.551948,True,0.352688,6,4
VIRAT_S_050201_06_001168_001240,1716,57.2572,0,merged,0,9,10,365,0.789,0.9698,0,0,1920,1080,1920,1080,1.0,160219.375,0.077266,1.0,0.077266,960.0,540.0,1.7778,1.0,1.0,1.0,False,0.05813,0.0,0.0,0.0,0.53943,0.55144,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1722,57.4574,0,merged,0,0,12,4,0.6382,0.5781,1056,0,1344,108,288,108,0.015,6003.3857,0.19301,1.0,0.19301,1200.0,54.0,2.6667,8.164694,2.492922,0.0,False,0.02646,0.0,0.0,0.0,0.402335,0.55024,False,0.195,1,2
VIRAT_S_050201_06_001168_001240,1722,57.4574,1,merged,1,0,17,1,0.5096,0.9015,1632,0,1728,54,96,54,0.0025,774.959,0.149491,0.616484,0.149491,1680.0,27.0,1.7778,19.996001,1.930823,1.0,True,0.011188,0.0,0.0,0.0,0.515525,0.55024,False,0.405,2,1
VIRAT_S_050201_06_001168_001240,1728,57.6576,0,merged,0,9,10,387,1.3692,0.981,0,0,1920,1080,1920,1080,1.0,187392.5312,0.090371,1.0,0.090371,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.055657,0.0,0.0,0.0,0.54335,0.552522,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1734,57.8578,0,merged,0,9,9,336,0.8817,0.9871,0,0,1920,1080,1920,1080,1.0,194605.1406,0.093849,1.0,0.093849,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.056566,0.0,0.0,0.0,0.545485,0.551736,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1740,58.058,0,merged,"0,2,3,5",2,14,11,0.7334,0.7675,1152,0,1632,324,480,324,0.075,20062.752,0.129004,0.792979,0.129004,1392.0,162.0,1.4815,3.651459,1.506336,1.0,False,0.024633,0.0,0.0,0.0,0.468625,0.550413,False,0.266793,1,2
VIRAT_S_050201_06_001168_001240,1740,58.058,1,merged,1,13,14,1,0.7556,0.6775,1344,702,1440,756,96,54,0.0025,880.8524,0.169918,0.369329,0.169918,1392.0,729.0,1.7778,19.996001,1.984065,1.0,True,0.000772,0.0,0.0,0.0,0.437125,0.550413,False,0.440169,2,1
VIRAT_S_050201_06_001168_001240,1740,58.058,2,merged,4,18,10,1,0.5085,0.6756,960,972,1056,1026,96,54,0.0025,588.2614,0.113476,0.281433,0.113476,1008.0,999.0,1.7778,19.996001,1.325022,1.0,True,0.050926,0.0,0.0,0.0,0.43646,0.550413,False,0.065,3,3
VIRAT_S_050201_06_001168_001240,1746,58.2582,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",8,9,199,0.6313,0.9859,0,0,1920,1080,1920,1080,1.0,163130.2188,0.07867,1.0,0.07867,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.055858,0.0,0.0,0.0,0.545065,0.551547,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1752,58.4584,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",9,11,169,0.5914,0.8957,0,0,1920,1080,1920,1080,1.0,281340.3125,0.135677,1.0,0.135677,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.056197,0.0,0.0,0.0,0.513495,0.550643,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1758,58.6586,0,merged,0,0,4,1,0.5158,0.8375,384,0,480,54,96,54,0.0025,421.4398,0.081296,0.337727,0.081296,432.0,27.0,1.7778,19.996001,1.346735,1.0,True,0.00135,0.0,0.0,0.0,0.493125,0.550771,False,0.204026,7,7
VIRAT_S_050201_06_001168_001240,1758,58.6586,1,merged,1,1,16,7,0.6367,0.8172,1440,0,1728,162,288,162,0.0225,6022.7622,0.129089,1.0,0.129089,1584.0,81.0,1.7778,6.666519,2.138453,1.0,False,0.017061,0.0,0.0,0.0,0.48602,0.550771,False,0.234417,1,6
VIRAT_S_050201_06_001168_001240,1758,58.6586,2,merged,2,1,11,3,0.7939,0.6348,1056,0,1248,108,192,108,0.01,3572.8091,0.1723,0.731126,0.1723,1152.0,54.0,1.7778,9.9995,2.854278,1.0,False,0.033324,0.0,0.0,0.0,0.42218,0.550771,False,0.322507,2,1
VIRAT_S_050201_06_001168_001240,1758,58.6586,3,merged,3,14,16,1,0.5062,0.8428,1536,756,1632,810,96,54,0.0025,466.2219,0.089935,0.429525,0.089935,1584.0,783.0,1.7778,19.996001,1.489838,1.0,True,0.060185,0.0,0.0,0.0,0.49498,0.550771,False,0.242784,4,5
VIRAT_S_050201_06_001168_001240,1758,58.6586,4,merged,4,2,2,2,0.587,0.9918,192,108,288,216,96,108,0.005,994.9895,0.095967,0.612609,0.095967,240.0,162.0,0.8889,14.140722,1.589773,1.0,False,0.129823,0.0,0.0,0.0,0.54713,0.550771,False,0.303614,3,3
VIRAT_S_050201_06_001168_001240,1758,58.6586,5,merged,5,1,9,1,0.5152,0.9993,864,54,960,108,96,54,0.0025,424.1551,0.08182,0.301256,0.08182,912.0,81.0,1.7778,19.996001,1.355412,1.0,True,0.158372,0.0,0.0,0.0,0.549755,0.550771,False,0.31713,6,2
VIRAT_S_050201_06_001168_001240,1758,58.6586,6,merged,6,3,0,1,0.5291,0.9099,0,162,96,216,96,54,0.0025,456.5746,0.088074,0.445583,0.088074,48.0,189.0,1.7778,19.996001,1.45901,1.0,True,0.147955,0.0,0.0,0.0,0.518465,0.550771,False,0.28124,5,4
VIRAT_S_050201_06_001168_001240,1764,58.8588,0,merged,0,6,13,3,0.5312,0.9178,1152,324,1344,432,192,108,0.01,2645.2671,0.127569,0.328051,0.127569,1248.0,378.0,1.7778,9.9995,1.004643,1.0,False,0.008343,0.0,0.0,0.0,0.52123,0.550326,False,0.259731,6,7
VIRAT_S_050201_06_001168_001240,1764,58.8588,1,merged,"1,6,11,15",11,18,6,0.5329,0.9667,1728,432,1920,810,192,378,0.035,8961.0156,0.123471,0.461294,0.123471,1824.0,621.0,0.5079,5.345148,0.97237,1.0,False,0.019483,0.0,0.0,0.0,0.538345,0.550326,False,0.242481,3,8
VIRAT_S_050201_06_001168_001240,1764,58.8588,2,merged,"2,4",2,16,6,0.5555,0.9167,1440,0,1632,270,192,270,0.025,9946.9531,0.191878,0.764759,0.191878,1536.0,135.0,0.7111,6.324429,1.511097,0.655947,False,0.016744,0.0,0.0,0.0,0.520845,0.550326,False,0.398949,2,2
VIRAT_S_050201_06_001168_001240,1764,58.8588,3,merged,3,13,15,5,0.5949,0.8135,1248,702,1632,810,384,108,0.02,6517.2061,0.157147,0.48095,0.157147,1440.0,756.0,3.5556,7.070891,1.237582,0.5,False,0.032817,0.0,0.0,0.0,0.484725,0.550326,False,0.152601,4,9
VIRAT_S_050201_06_001168_001240,1764,58.8588,4,merged,"5,14",1,19,3,0.5526,0.9801,1824,0,1920,216,96,216,0.01,2705.8992,0.130493,0.335929,0.130493,1872.0,108.0,0.4444,9.9995,1.027671,1.0,False,0.007523,0.0,0.0,0.0,0.543035,0.550326,False,0.328837,5,4
VIRAT_S_050201_06_001168_001240,1764,58.8588,5,merged,"7,8,10",1,12,5,0.6284,0.7125,1056,0,1344,216,288,216,0.03,13853.499,0.222696,1.0,0.222696,1200.0,108.0,1.3333,5.773406,1.753802,0.655947,False,0.02908,0.0,0.0,0.0,0.449375,0.550326,False,0.317455,1,5
VIRAT_S_050201_06_001168_001240,1764,58.8588,6,merged,9,18,10,1,0.5843,0.8903,960,972,1056,1026,96,54,0.0025,959.0515,0.185002,0.710311,0.185002,1008.0,999.0,1.7778,19.996001,1.456949,0.0,True,0.049576,0.0,0.0,0.0,0.511605,0.550326,False,0.370549,9,3
VIRAT_S_050201_06_001168_001240,1764,58.8588,7,merged,12,11,0,2,0.6475,0.8996,0,594,192,648,192,54,0.005,1793.4404,0.172978,0.623832,0.172978,96.0,621.0,3.5556,14.140722,1.362258,1.0,False,0.048708,0.0,0.0,0.0,0.51486,0.550326,False,0.454453,7,1
VIRAT_S_050201_06_001168_001240,1764,58.8588,8,merged,13,2,4,2,0.5512,0.7874,384,54,480,162,96,108,0.005,1785.7612,0.172238,0.520621,0.172238,432.0,108.0,0.8889,14.140722,1.356425,0.735392,False,0.021701,0.0,0.0,0.0,0.47559,0.550326,False,0.299243,8,6
VIRAT_S_050201_06_001168_001240,1770,59.059,0,merged,"0,1,2",0,13,6,0.7998,0.8972,1056,0,1536,162,480,162,0.0375,15701.6855,0.201925,1.0,0.201925,1296.0,81.0,2.963,5.163909,2.602673,0.905391,False,0.0183,0.0,0.0,0.0,0.51402,0.550141,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1776,59.2592,0,merged,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",8,11,73,0.5366,0.9305,0,0,1920,1080,1920,1080,1.0,219990.9062,0.106091,1.0,0.106091,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.05608,0.0,0.0,0.0,0.525675,0.550714,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1782,59.4594,0,merged,"0,2",2,15,16,0.5936,0.8433,1152,0,1728,324,576,324,0.09,25536.7617,0.136835,0.760441,0.136835,1440.0,162.0,1.7778,3.333315,1.508148,0.905391,False,0.020158,0.0,0.0,0.0,0.495155,0.55063,False,0.142324,1,4
VIRAT_S_050201_06_001168_001240,1782,59.4594,1,merged,1,14,16,1,0.532,0.723,1536,756,1632,810,96,54,0.0025,806.9244,0.155657,0.579799,0.155657,1584.0,783.0,1.7778,19.996001,1.71559,0.0,True,0.057292,0.0,0.0,0.0,0.45305,0.55063,False,0.345,2,2
VIRAT_S_050201_06_001168_001240,1782,59.4594,2,merged,3,2,2,1,0.5749,0.9929,192,108,288,162,96,54,0.0025,702.0098,0.135419,0.566444,0.135419,240.0,135.0,1.7778,19.996001,1.492533,0.245131,True,0.088542,0.0,0.0,0.0,0.547515,0.55063,False,0.273734,4,3
VIRAT_S_050201_06_001168_001240,1782,59.4594,3,merged,4,13,14,1,0.5267,0.9265,1344,702,1440,756,96,54,0.0025,733.9271,0.141575,0.336874,0.141575,1392.0,729.0,1.7778,19.996001,1.560392,0.5,True,0.001157,0.0,0.0,0.0,0.524275,0.55063,False,0.375453,3,1
VIRAT_S_050201_06_001168_001240,1788,59.6596,0,merged,"0,2",1,12,2,0.6861,0.7794,1152,0,1344,162,192,162,0.015,8065.9399,0.259322,0.94112,0.259322,1248.0,81.0,1.1852,8.164694,1.851996,0.435788,False,0.014982,0.0,0.0,0.0,0.47279,0.550176,False,0.625,1,1
VIRAT_S_050201_06_001168_001240,1788,59.6596,1,merged,1,13,14,2,0.5734,0.5893,1344,702,1536,756,192,54,0.005,2316.7358,0.223451,0.584657,0.223451,1440.0,729.0,3.5556,14.140722,1.595816,0.245131,False,0.008295,0.0,0.0,0.0,0.406255,0.550176,False,0.0,2,2
VIRAT_S_050201_06_001168_001240,1794,59.8598,0,merged,0,2,12,2,0.9164,0.6565,1152,54,1248,162,96,108,0.005,1684.0251,0.162425,0.467982,0.162425,1200.0,108.0,0.8889,14.140722,4.774726,0.0,False,0.00463,0.0,0.0,0.0,0.429775,0.541509,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1800,60.06,0,merged,"0,2,3,5",2,14,12,0.7134,0.754,1056,0,1632,378,576,378,0.105,15270.9277,0.070138,1.0,0.070138,1344.0,189.0,1.5238,3.086052,1.370417,0.905391,False,0.025908,0.0,0.0,0.0,0.4639,0.550542,False,0.255,1,2
VIRAT_S_050201_06_001168_001240,1800,60.06,1,merged,"1,4",13,15,3,0.6145,0.6713,1344,702,1632,810,288,108,0.015,2240.1826,0.072022,0.305839,0.072022,1488.0,756.0,2.6667,8.164694,1.407242,0.5,False,0.034851,0.0,0.0,0.0,0.434955,0.550542,False,0.345,2,1
VIRAT_S_050201_06_001168_001240,1806,60.2602,0,merged,"0,1,2,3",9,9,268,0.6979,0.9903,0,0,1920,1080,1920,1080,1.0,139083.0,0.067073,1.0,0.067073,960.0,540.0,1.7778,1.0,1.0,0.0,False,0.055092,0.0,0.0,0.0,0.546605,0.551618,False,0.3,1,1
VIRAT_S_050201_06_001168_001240,1812,60.4604,0,merged,"0,2",13,4,4,0.7882,0.9708,384,648,576,810,192,162,0.015,3481.5256,0.111932,0.195908,0.111932,480.0,729.0,1.1852,8.164694,1.886313,1.0,False,0.001897,0.0,0.0,0.0,0.53978,0.552998,True,0.469766,3,7
VIRAT_S_050201_06_001168_001240,1812,60.4604,1,merged,1,3,4,1,0.6116,0.7348,384,162,480,216,96,54,0.0025,722.9764,0.139463,0.208986,0.139463,432.0,189.0,1.7778,19.996001,2.35028,1.0,True,0.0,0.0,0.0,0.0,0.45718,0.552998,True,0.512884,8,6
VIRAT_S_050201_06_001168_001240,1812,60.4604,2,merged,"3,7",11,0,5,1.0147,0.9204,0,486,96,810,96,324,0.015,4168.7529,0.134026,0.713572,0.134026,48.0,648.0,0.2963,8.164694,2.258657,1.0,False,0.013214,0.0,0.0,0.0,0.52214,0.552998,True,0.568648,2,3
VIRAT_S_050201_06_001168_001240,1812,60.4604,3,merged,"4,8,9,12,13,14,15",15,13,10,0.8774,0.9557,1056,540,1536,1080,480,540,0.125,22689.1465,0.087535,0.231482,0.087535,1296.0,810.0,0.8889,2.828416,1.475175,1.0,False,0.028951,0.0,0.0,0.0,0.534495,0.552998,True,0.239004,1,10
VIRAT_S_050201_06_001168_001240,1812,60.4604,4,merged,5,1,12,3,1.5575,0.818,1152,0,1248,162,96,162,0.0075,2003.791,0.128845,0.454263,0.128845,1200.0,81.0,0.5926,11.546236,2.171334,0.245131,False,0.007202,0.0,0.0,0.0,0.4863,0.552998,True,0.274011,5,9
VIRAT_S_050201_06_001168_001240,1812,60.4604,5,merged,6,18,4,3,0.6585,0.9624,384,918,576,1026,192,108,0.01,2928.3601,0.141221,0.202043,0.141221,480.0,972.0,1.7778,9.9995,2.379907,1.0,False,0.0,0.0,0.0,0.0,0.53684,0.552998,True,0.678758,4,1
VIRAT_S_050201_06_001168_001240,1812,60.4604,6,merged,10,8,4,2,0.8116,0.9293,384,432,480,540,96,108,0.005,1215.3633,0.117223,0.199037,0.117223,432.0,486.0,0.8889,14.140722,1.975475,1.0,False,0.008584,0.0,0.0,0.0,0.525255,0.552998,True,0.514484,6,5
VIRAT_S_050201_06_001168_001240,1812,60.4604,7,merged,11,0,7,2,1.0801,0.8925,672,0,768,108,96,108,0.005,1138.5918,0.109818,0.213873,0.109818,720.0,54.0,0.8889,14.140722,1.850689,1.0,False,0.015914,0.0,0.0,0.0,0.512375,0.552998,True,0.424467,7,8
VIRAT_S_050201_06_001168_001240,1812,60.4604,8,merged,16,1,16,1,2.0799,0.934,1536,54,1632,108,96,54,0.0025,604.5511,0.116619,0.583394,0.116619,1584.0,81.0,1.7778,19.996001,1.965298,1.0,True,0.022569,0.0,0.0,0.0,0.5269,0.552998,True,0.56646,9,4
VIRAT_S_050201_06_001168_001240,1812,60.4604,9,merged,17,7,14,1,0.9225,0.9521,1344,378,1440,432,96,54,0.0025,598.1932,0.115392,0.205916,0.115392,1392.0,405.0,1.7778,19.996001,1.94463,1.0,True,0.016975,0.0,0.0,0.0,0.533235,0.552998,True,0.577179,10,2
VIRAT_S_050201_06_001168_001240,1818,60.6606,0,merged,"0,1,4,6,12",8,5,17,2.3258,0.9882,384,0,768,810,384,810,0.15,22669.582,0.072883,0.310918,0.072883,576.0,405.0,0.4741,2.58198,1.284939,1.0,False,0.068216,0.0,0.0,0.0,0.54587,0.559423,True,0.009687,2,7
VIRAT_S_050201_06_001168_001240,1818,60.6606,1,merged,2,14,0,3,3.4182,0.9978,0,702,192,810,192,108,0.01,3794.0874,0.182971,0.812703,0.182971,96.0,756.0,1.7778,9.9995,3.225801,1.0,False,0.014323,0.0,0.0,0.0,0.54923,0.559423,True,0.614271,4,2
VIRAT_S_050201_06_001168_001240,1818,60.6606,2,merged,3,18,5,7,1.919,0.9994,384,918,672,1080,288,162,0.0225,8099.022,0.17359,0.299719,0.17359,528.0,999.0,1.7778,6.666519,3.060415,0.5,False,0.007802,0.0,0.0,0.0,0.54979,0.559423,True,0.412328,3,5
VIRAT_S_050201_06_001168_001240,1818,60.6606,3,merged,5,10,0,2,2.3948,0.9997,0,486,96,594,96,108,0.005,2013.3245,0.194186,0.655743,0.194186,48.0,540.0,0.8889,14.140722,3.423529,0.980522,False,0.0,0.0,0.0,0.0,0.549895,0.559423,True,0.716973,5,1
VIRAT_S_050201_06_001168_001240,1818,60.6606,4,merged,"7,8,9,11,13,14",13,13,23,3.6616,0.9995,960,324,1632,1080,672,756,0.245,40042.5938,0.078819,0.305807,0.078819,1296.0,702.0,0.8889,2.020301,1.389589,0.980522,False,0.037992,0.0,0.0,0.0,0.549825,0.559423,True,0.259628,1,6
VIRAT_S_050201_06_001168_001240,1818,60.6606,5,merged,10,3,9,1,3.8971,0.9975,864,162,960,216,96,54,0.0025,529.6857,0.102177,0.275512,0.102177,912.0,189.0,1.7778,19.996001,1.801393,1.0,True,0.002894,0.0,0.0,0.0,0.549125,0.559423,True,0.444784,7,4
VIRAT_S_050201_06_001168_001240,1818,60.6606,6,merged,15,18,8,1,3.6652,0.9998,768,972,864,1026,96,54,0.0025,589.8264,0.113778,0.27218,0.113778,816.0,999.0,1.7778,19.996001,2.005924,1.0,True,0.009645,0.0,0.0,0.0,0.54993,0.559423,True,0.529738,6,3
VIRAT_S_050201_06_001168_001240,1824,60.8608,0,merged,"0,1,4,6,10",8,5,17,2.5172,0.9863,384,0,768,810,384,810,0.15,21066.8086,0.06773,0.251841,0.06773,576.0,405.0,0.4741,2.58198,1.260275,0.0,False,0.064718,0.0,0.0,0.0,0.545205,0.561369,True,0.0,2,5
VIRAT_S_050201_06_001168_001240,1824,60.8608,1,merged,"2,5",12,0,6,3.3418,0.9912,0,486,192,810,192,324,0.03,9239.3633,0.148524,0.880337,0.148524,96.0,648.0,0.5926,5.773406,2.763623,0.435788,False,0.012233,0.0,0.0,0.0,0.54692,0.561369,True,0.471029,3,1
VIRAT_S_050201_06_001168_001240,1824,60.8608,2,merged,3,18,5,7,1.6165,0.9959,384,918,672,1080,288,162,0.0225,7328.9727,0.157085,0.250755,0.157085,528.0,999.0,1.7778,6.666519,2.922931,0.0,False,0.008616,0.0,0.0,0.0,0.548565,0.561369,True,0.431107,4,2
VIRAT_S_050201_06_001168_001240,1824,60.8608,3,merged,"7,8,9,11,12,13",13,13,20,3.465,0.994,960,324,1536,1080,576,756,0.21,32573.7168,0.074804,0.249463,0.074804,1248.0,702.0,0.7619,2.182174,1.391893,0.435788,False,0.040055,0.0,0.0,0.0,0.5479,0.561369,True,0.193382,1,4
VIRAT_S_050201_06_001168_001240,1824,60.8608,4,merged,14,18,8,1,3.6531,0.9984,768,972,864,1026,96,54,0.0025,568.3081,0.109627,0.228266,0.109627,816.0,999.0,1.7778,19.996001,2.039867,0.0,True,0.00598,0.0,0.0,0.0,0.54944,0.561369,True,0.398487,5,3
VIRAT_S_050201_06_001168_001240,1830,61.061,0,merged,0,2,12,2,0.654,0.6149,1152,108,1248,216,96,108,0.005,2291.3289,0.221,0.970792,0.221,1200.0,162.0,0.8889,14.140722,2.592638,0.735392,False,0.003954,0.0,0.0,0.0,0.415215,0.550114,False,0.445,1,1
VIRAT_S_050201_06_001168_001240,1830,61.061,1,merged,1,3,10,1,0.677,0.6048,960,162,1056,216,96,54,0.0025,1015.3696,0.195866,0.806521,0.195866,1008.0,189.0,1.7778,19.996001,2.297781,0.871576,True,0.039931,0.0,0.0,0.0,0.41168,0.550114,False,0.155,2,2
VIRAT_S_050201_06_001168_001240,1836,61.2612,0,merged,"0,4",2,14,3,0.5748,0.7958,1344,0,1440,216,96,216,0.01,2849.3452,0.137411,0.413605,0.137411,1392.0,108.0,0.4444,9.9995,1.624001,1.0,False,0.012297,0.0,0.0,0.0,0.47853,0.550136,False,0.231412,1,3
VIRAT_S_050201_06_001168_001240,1836,61.2612,1,merged,1,7,12,1,0.5359,0.7376,1152,378,1248,432,96,54,0.0025,660.487,0.127409,0.308237,0.127409,1200.0,405.0,1.7778,19.996001,1.505794,1.0,True,0.0,0.0,0.0,0.0,0.45816,0.550136,False,0.155,5,4
VIRAT_S_050201_06_001168_001240,1836,61.2612,2,merged,2,2,12,1,0.8255,0.8118,1152,108,1248,162,96,54,0.0025,968.9684,0.186915,0.545438,0.186915,1200.0,135.0,1.7778,19.996001,2.209077,0.245131,True,0.005401,0.0,0.0,0.0,0.48413,0.550136,False,0.554368,2,1
VIRAT_S_050201_06_001168_001240,1836,61.2612,3,merged,3,11,0,1,0.7113,0.7528,0,594,96,648,96,54,0.0025,749.7979,0.144637,0.388636,0.144637,48.0,621.0,1.7778,19.996001,1.709407,0.245131,True,0.035687,0.0,0.0,0.0,0.46348,0.550136,False,0.125011,3,5
VIRAT_S_050201_06_001168_001240,1836,61.2612,4,merged,5,0,17,1,0.5044,0.8262,1632,0,1728,54,96,54,0.0025,737.6708,0.142298,0.428563,0.142298,1680.0,27.0,1.7778,19.996001,1.681759,1.0,True,0.007909,0.0,0.0,0.0,0.48917,0.550136,False,0.497577,4,2
VIRAT_S_050201_06_001168_001240,1842,61.4614,0,merged,"0,1",1,13,4,0.8184,0.6445,1152,0,1440,162,288,162,0.0225,8207.71,0.17592,0.529913,0.17592,1296.0,81.0,1.7778,6.666519,2.687708,0.871576,False,0.011767,0.0,0.0,0.0,0.425575,0.550119,False,0.375,1,1
VIRAT_S_050201_06_001168_001240,1842,61.4614,1,merged,2,0,17,1,0.5554,0.7829,1632,0,1728,54,96,54,0.0025,792.7313,0.152919,0.490137,0.152919,1680.0,27.0,1.7778,19.996001,2.3363,0.0,True,0.004437,0.0,0.0,0.0,0.474015,0.550119,False,0.225,2,2
VIRAT_S_050201_06_001168_001240,1848,61.6616,0,merged,"0,3",2,14,4,0.5745,0.7309,1344,0,1440,270,96,270,0.0125,3181.166,0.12273,0.323344,0.12273,1392.0,135.0,0.3556,8.943914,1.96442,0.245131,False,0.009915,0.0,0.0,0.0,0.455815,0.550109,False,0.184431,2,4
VIRAT_S_050201_06_001168_001240,1848,61.6616,1,merged,1,11,0,1,0.5224,0.845,0,594,96,648,96,54,0.0025,552.3475,0.106549,0.454207,0.106549,48.0,621.0,1.7778,19.996001,1.705417,0.0,True,0.025077,0.0,0.0,0.0,0.49575,0.550109,False,0.225,5,3
VIRAT_S_050201_06_001168_001240,1848,61.6616,2,merged,2,7,16,1,0.5475,0.5809,1536,378,1632,432,96,54,0.0025,642.2549,0.123892,0.532033,0.123892,1584.0,405.0,1.7778,19.996001,1.983013,1.0,True,0.022569,0.0,0.0,0.0,0.403315,0.550109,False,0.330172,4,2
VIRAT_S_050201_06_001168_001240,1848,61.6616,3,merged,"4,6",1,12,2,0.6861,0.7332,1056,0,1248,162,192,162,0.015,3594.145,0.115552,0.391123,0.115553,1152.0,81.0,1.1852,8.164694,1.849535,0.655947,False,0.015561,0.0,0.0,0.0,0.45662,0.550109,False,0.178183,1,5
VIRAT_S_050201_06_001168_001240,1848,61.6616,4,merged,5,13,15,1,0.6864,0.7382,1440,702,1536,756,96,54,0.0025,742.2519,0.143181,0.269105,0.143181,1488.0,729.0,1.7778,19.996001,2.291762,1.0,True,0.001157,0.0,0.0,0.0,0.45837,0.550109,False,0.673902,3,1
VIRAT_S_050201_06_001168_001240,1854,61.8618,0,merged,0,3,13,1,0.5006,0.8433,1248,162,1344,216,96,54,0.0025,544.6395,0.105062,0.254622,0.105062,1296.0,189.0,1.7778,19.996001,3.2293,0.905391,True,0.007909,0.0,0.0,0.0,0.495155,0.550056,True,0.33,2,1
VIRAT_S_050201_06_001168_001240,1854,61.8618,1,merged,1,0,16,1,0.5564,0.4802,1536,0,1632,54,96,54,0.0025,600.0189,0.115744,0.574556,0.115744,1584.0,27.0,1.7778,19.996001,3.557658,0.871576,True,0.006366,0.0,0.0,0.0,0.36807,0.550056,True,0.27,1,2
VIRAT_S_050201_06_001168_001240,1860,62.062,0,merged,0,4,14,2,0.6265,0.8304,1344,162,1440,270,96,108,0.005,1844.3591,0.17789,0.436334,0.17789,1392.0,216.0,0.8889,14.140722,1.883849,0.735392,False,0.015721,0.0,0.0,0.0,0.49064,0.550057,False,0.502909,2,2
